t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
6.72,0.20641424349045948,0.9429529931698037,2.0,usv2|usv4,2.0,3.954027323149988,2.0,3.431085387860773,xy
6.73,0.20663600019227155,0.9430234229660156,2.0,usv2|usv4,2.0,3.9540427837129686,2.0,3.4311019576326696,xy
6.74,0.20683672118442115,0.943092654911422,2.0,usv2|usv4,2.0,3.9540582781844456,2.0,3.4311180056229698,xy
6.75,0.21157910566688437,0.9430218823588642,2.0,usv2|usv4,2.0,3.9540494580445316,2.0,3.4311143475481747,xy
6.76,0.21183477548709068,0.9430908580865718,2.0,usv2|usv4,2.0,3.954064755541981,2.0,3.431130730784608,xy
6.7700000000000005,0.21206355042503647,0.94316144171182,2.0,usv2|usv4,2.0,3.954080100907742,2.0,3.431146640254372,xy
6.78,0.2123281755155563,0.9432308275320892,2.0,usv2|usv4,2.0,3.954095400754644,2.0,3.4311627713103974,xy
6.79,0.21255813739769025,0.9433018223213048,2.0,usv2|usv4,2.0,3.9541107510876548,2.0,3.4311782815186964,xy
6.8,0.22791782644412628,0.9432294573288015,2.0,usv2|usv4,2.0,3.954077654744047,2.0,3.431156577688596,xy
6.8100000000000005,0.22819525786552175,0.9433001930261076,2.0,usv2|usv4,2.0,3.9540928201053553,2.0,3.4311721241596187,xy
6.82,0.22842098760451032,0.9433697308802569,2.0,usv2|usv4,2.0,3.954108062957935,2.0,3.431187145231683,xy
6.83,0.22868908553692746,0.9434408763464714,2.0,usv2|usv4,2.0,3.954123234410453,2.0,3.431203323719409,xy
6.84,0.2289695388805376,0.9435108239832142,2.0,usv2|usv4,2.0,3.9541384009212845,2.0,3.4312194192484218,xy
6.8500000000000005,0.24349975977154442,0.9434396648240353,2.0,usv2|usv4,2.0,3.954076664114561,2.0,3.431172121730138,xy
6.86,0.243848988614655,0.9435093528816512,2.0,usv2|usv4,2.0,3.9540914179601083,2.0,3.431188177644026,xy
6.87,0.24416048306967122,0.9435806472805222,2.0,usv2|usv4,2.0,3.954106225378622,2.0,3.4312033956808885,xy
6.88,0.24446546164549676,0.9436507437066028,2.0,usv2|usv4,2.0,3.9541210443175863,2.0,3.431218348208408,xy
6.890000000000001,0.24478566874054628,0.9437224476431699,2.0,usv2|usv4,2.0,3.9541358542392397,2.0,3.4312338130165396,xy
6.9,0.24955849865178592,0.9436496817119673,2.0,usv2|usv4,2.0,3.9541442122471033,2.0,3.4312450615744527,xy
6.91,0.2498795522488651,0.943721123297291,2.0,usv2|usv4,2.0,3.9541590182679305,2.0,3.431261085503578,xy
6.92,0.2501864487351801,0.9437913667133841,2.0,usv2|usv4,2.0,3.9541738646420668,2.0,3.4312764488516447,xy
6.93,0.25050701445350476,0.9438632164714486,2.0,usv2|usv4,2.0,3.9541886750078556,2.0,3.4312921276190638,xy
6.94,0.2508445325532832,0.9439338679969035,2.0,usv2|usv4,2.0,3.9542034739592924,2.0,3.4313077730249804,xy
6.95,0.2586533095276535,0.943862292815993,2.0,usv2|usv4,2.0,3.9542534857581595,2.0,3.431357774073191,xy
6.96,0.25896964791093646,0.943932681431717,2.0,usv2|usv4,2.0,3.9542685824997643,2.0,3.431372862579397,xy
6.97,0.2593087656603344,0.9440046752790339,2.0,usv2|usv4,2.0,3.9542836608772065,2.0,3.4313881547153025,xy
6.98,0.25962814579499643,0.9440754706326455,2.0,usv2|usv4,2.0,3.954298760118463,2.0,3.431403056337689,xy
6.99,0.2599579316290099,0.9441478724505092,2.0,usv2|usv4,2.0,3.9543138441072254,2.0,3.431418538235998,xy
7.0,0.2542440854998314,0.9440746765293534,2.0,usv2|usv4,2.0,3.9543005018202932,2.0,3.4314067411174243,xy
7.01,0.2545664360663546,0.9441468127332563,2.0,usv2|usv4,2.0,3.954315389323322,2.0,3.431422684734547,xy
7.0200000000000005,0.25485940796124945,0.9442177501524169,2.0,usv2|usv4,2.0,3.954330325889423,2.0,3.4314377745083644,xy
7.03,0.2551895807681059,0.9442902929915845,2.0,usv2|usv4,2.0,3.954345219988687,2.0,3.4314533034933734,xy
7.04,0.2555154385353021,0.9443616369350377,2.0,usv2|usv4,2.0,3.954360111490493,2.0,3.4314689474687023,xy
7.05,0.2710899646033885,0.9442896177364498,2.0,usv2|usv4,2.0,3.9543460441518605,2.0,3.4314644221979953,xy
7.0600000000000005,0.2714350181414705,0.9443606954660798,2.0,usv2|usv4,2.0,3.9543608951073272,2.0,3.431479240714621,xy
7.07,0.2717906665978138,0.9444333776087719,2.0,usv2|usv4,2.0,3.9543757299675537,2.0,3.4314947274741185,xy
7.08,0.27217417748331313,0.9445048605299823,2.0,usv2|usv4,2.0,3.954390538740092,2.0,3.4315108715832876,xy
7.09,0.2725304794944722,0.94457794913468,2.0,usv2|usv4,2.0,3.9544053790116176,2.0,3.4315269330046445,xy
7.1000000000000005,0.29260067198791184,0.9445042957129489,2.0,usv2|usv4,2.0,3.9543853805178695,2.0,3.431520225003135,xy
7.11,0.293010517601532,0.9445771154421226,2.0,usv2|usv4,2.0,3.954400148189994,2.0,3.4315358996575345,xy
7.12,0.29341383437635404,0.9446487356108633,2.0,usv2|usv4,2.0,3.954414915180765,2.0,3.431551409713914,xy
7.13,0.2938146406142248,0.9447219604957862,2.0,usv2|usv4,2.0,3.95442968677765,2.0,3.431566869733689,xy
7.140000000000001,0.2942030742111172,0.9447939856832108,2.0,usv2|usv4,2.0,3.954444484170357,2.0,3.431581615909535,xy
7.15,0.2963298232935479,0.9447214958566204,2.0,usv2|usv4,2.0,3.954392081157034,2.0,3.4315374070556905,xy
7.16,0.2967295432240552,0.9447932515490128,2.0,usv2|usv4,2.0,3.954406522692438,2.0,3.431551753984795,xy
7.17,0.2971506338772851,0.9448666110126049,2.0,usv2|usv4,2.0,3.9544209530920273,2.0,3.4315666861093446,xy
7.18,0.29761458445926353,0.9449387704262481,2.0,usv2|usv4,2.0,3.9544353370600036,2.0,3.4315828760850473,xy
7.19,0.29802779606164476,0.9450125349008544,2.0,usv2|usv4,2.0,3.9544497734145097,2.0,3.4315984575766034,xy
7.2,0.2908581531730018,0.944938397935433,2.0,usv2|usv4,2.0,3.954462875961264,2.0,3.431609689377759,xy
