t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,soc,fim,fim_logdet_xy,fim_logdet_3d,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
139.69,0.5861916811900599,0.5861916811900599,1.0928213648723353,0.7648243264352759,2,usv2|usv4,2.0,18.7969793110009,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.7969793110009,-3.789534774143778,2,2,18.7969793110009,2,,0.13168333333310336,"[[1.30471519 2.9489507 ]
 [2.9489507  6.6826204 ]]",-3.789534774143778,-24.23403118458722,"usv2,usv4",,,,
139.70000000000002,0.5876931846300845,0.5876931846300845,1.5214558853942934,1.2168272670243994,2,usv2|usv4,2.0,18.797099168655755,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797099168655755,-3.789547997976614,2,2,18.797099168655755,2,,0.1316277777775477,"[[1.30479565 2.94902329]
 [2.94902329 6.68253618]]",-3.789547997976614,-24.234045589841905,"usv2,usv4",,,,
139.71,0.5879074153281224,0.5879074153281224,1.2062101218149335,0.898242773552079,2,usv2|usv4,2.0,18.797167657598575,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797167657598575,-3.7895552729807163,2,2,18.797167657598575,2,,0.1315722222219922,"[[1.30489477 2.94911371]
 [2.94911371 6.68243716]]",-3.7895552729807163,-24.2340537154706,"usv2,usv4",,,,
139.72,0.5881240760286023,0.5881240760286023,1.3570666935127758,1.0366322006807565,2,usv2|usv4,2.0,18.797239222796502,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797239222796502,-3.7895631541277526,2,2,18.797239222796502,2,,0.1315166666664367,"[[1.30499348 2.94920326]
 [2.94920326 6.68233632]]",-3.7895631541277526,-24.234063111466316,"usv2,usv4",,,,
139.73,0.5883493418976202,0.5883493418976202,1.3622799373606749,1.0376024726724322,2,usv2|usv4,2.0,18.797310267215813,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797310267215813,-3.7895708869406075,2,2,18.797310267215813,2,,0.13146111111088118,"[[1.30509226 2.94929304]
 [2.94929304 6.68223614]]",-3.7895708869406075,-24.234072072962277,"usv2,usv4",,,,
139.74,0.588569885073201,0.588569885073201,1.1744664927217967,0.8336408233464156,2,usv2|usv4,2.0,18.79738031246973,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79738031246973,-3.789578372025149,2,2,18.79738031246973,2,,0.13140555555532552,"[[1.3051912  2.94938319]
 [2.94938319 6.68213695]]",-3.789578372025149,-24.23408063970927,"usv2,usv4",,,,
139.75,0.5479811211076114,0.5479811211076114,1.058077275798294,0.8621082825525483,2,usv2|usv4,2.0,18.796003468659382,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796003468659382,-3.7894321516334797,2,2,18.796003468659382,2,,0.13134999999977,"[[1.30587841 2.95000841]
 [2.95000841 6.68144752]]",-3.7894321516334797,-24.233940665153504,"usv2,usv4",,,,
139.76,0.5481032546522965,0.5481032546522965,1.1658094176470972,0.9733553469431564,2,usv2|usv4,2.0,18.796070145384434,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796070145384434,-3.7894394958733075,2,2,18.796070145384434,2,,0.1312944444442145,"[[1.30597869 2.95009936]
 [2.95009936 6.68134525]]",-3.7894394958733075,-24.23394905824602,"usv2,usv4",,,,
139.77,0.5482058371404568,0.5482058371404568,1.10163261687318,0.9077395060711227,2,usv2|usv4,2.0,18.79613581831018,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79613581831018,-3.7894465934822703,2,2,18.79613581831018,2,,0.13123888888865884,"[[1.30607911 2.95019068]
 [2.95019068 6.68124395]]",-3.7894465934822703,-24.233956948730587,"usv2,usv4",,,,
139.78,0.548321133571702,0.548321133571702,0.9443970531335109,0.7379085753607545,2,usv2|usv4,2.0,18.79620080156016,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79620080156016,-3.7894535111043472,2,2,18.79620080156016,2,,0.13118333333310334,"[[1.30617964 2.95028228]
 [2.95028228 6.6811434 ]]",-3.7894535111043472,-24.23396447938771,"usv2,usv4",,,,
139.79,0.548416454731106,0.548416454731106,0.7405658011620174,0.5531664912645616,2,usv2|usv4,2.0,18.796264870291377,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796264870291377,-3.7894602018332186,2,2,18.796264870291377,2,,0.13112777777754783,"[[1.3062803  2.95037422]
 [2.95037422 6.68104375]]",-3.7894602018332186,-24.233971721454626,"usv2,usv4",,,,
139.8,0.5525844685697971,0.5525844685697971,0.8285185276893499,0.4990764590128815,2,usv2|usv4,2.0,18.7968296245808,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.7968296245808,-3.7895203807002713,2,2,18.7968296245808,2,,0.13107222222199216,"[[1.30629775 2.95039019]
 [2.95039019 6.68102559]]",-3.7895203807002713,-24.23403245034732,"usv2,usv4",,,,
139.81,0.5527164682518567,0.5527164682518567,1.0275845047114793,0.710849845735009,2,usv2|usv4,2.0,18.796902022559596,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796902022559596,-3.7895285219853694,2,2,18.796902022559596,2,,0.13101666666643666,"[[1.30639736 2.95048018]
 [2.95048018 6.68092248]]",-3.7895285219853694,-24.23404216557382,"usv2,usv4",,,,
139.82,0.5528289734938401,0.5528289734938401,1.143936592594922,0.8475464285192564,2,usv2|usv4,2.0,18.796973012725797,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796973012725797,-3.789536335159699,2,2,18.796973012725797,2,,0.13096111111088116,"[[1.30649717 2.95057065]
 [2.95057065 6.6808206 ]]",-3.789536335159699,-24.23405133609409,"usv2,usv4",,,,
139.83,0.5529474175732971,0.5529474175732971,0.9960777859053667,0.6882956316199731,2,usv2|usv4,2.0,18.797041776471424,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797041776471424,-3.789543648312046,2,2,18.797041776471424,2,,0.1309055555553255,"[[1.30659729 2.95066186]
 [2.95066186 6.68072051]]",-3.789543648312046,-24.234059488071402,"usv2,usv4",,,,
139.84,0.5530500948251942,0.5530500948251942,0.8553729646154913,0.5620858961983215,2,usv2|usv4,2.0,18.797110688237634,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797110688237634,-3.789550961830167,2,2,18.797110688237634,2,,0.13084999999976998,"[[1.3066974  2.95075309]
 [2.95075309 6.68062054]]",-3.789550961830167,-24.234067616786284,"usv2,usv4",,,,
139.85,0.5596858219955865,0.5596858219955865,0.8606377538301682,0.6643279589233808,2,usv2|usv4,2.0,18.796956768152974,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.796956768152974,-3.78953484022737,2,2,18.796956768152974,2,,0.13079444444421448,"[[1.30673135 2.95078349]
 [2.95078349 6.68058455]]",-3.78953484022737,-24.234052041273806,"usv2,usv4",,,,
139.86,0.5598323383266716,0.5598323383266716,0.8200838251852002,0.6212280566310462,2,usv2|usv4,2.0,18.797026048696683,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797026048696683,-3.789542285570878,2,2,18.797026048696683,2,,0.1307388888886588,"[[1.30683106 2.95087418]
 [2.95087418 6.68048425]]",-3.789542285570878,-24.234060303127904,"usv2,usv4",,,,
139.87,0.5599587832749504,0.5599587832749504,0.6775302028267918,0.4991779183871463,2,usv2|usv4,2.0,18.79709225753215,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79709225753215,-3.789549056719032,2,2,18.79709225753215,2,,0.1306833333331033,"[[1.3069312  2.95096586]
 [2.95096586 6.6803863 ]]",-3.789549056719032,-24.234067263307544,"usv2,usv4",,,,
139.88,0.5601050034030965,0.5601050034030965,0.7179643736136863,0.5429513866760659,2,usv2|usv4,2.0,18.797165121924177,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797165121924177,-3.7895571978782376,2,2,18.797165121924177,2,,0.1306277777775478,"[[1.30703044 2.95105555]
 [2.95105555 6.68028396]]",-3.7895571978782376,-24.23407665417581,"usv2,usv4",,,,
139.89000000000001,0.5602556730210547,0.5602556730210547,0.8467979630490119,0.6865776682447404,2,usv2|usv4,2.0,18.79723774358147,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79723774358147,-3.7895652602435703,2,2,18.79723774358147,2,,0.13057222222199213,"[[1.30712972 2.95114537]
 [2.95114537 6.680182  ]]",-3.7895652602435703,-24.2340861579092,"usv2,usv4",,,,
139.9,0.5849946279330269,0.5849946279330269,1.0101764199372045,0.8395049398379838,2,usv2|usv4,2.0,18.79709280167745,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79709280167745,-3.7895500981848294,2,2,18.79709280167745,2,,0.13051666666643663,"[[1.30694005 2.95097218]
 [2.95097218 6.68036959]]",-3.7895500981848294,-24.23406991154242,"usv2,usv4",,,,
139.91,0.5852160055758762,0.5852160055758762,0.9263738939396668,0.7472979018088777,2,usv2|usv4,2.0,18.797161646446888,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797161646446888,-3.7895574422477756,2,2,18.797161646446888,2,,0.13046111111088113,"[[1.30703879 2.95106207]
 [2.95106207 6.6802707 ]]",-3.7895574422477756,-24.23407827296457,"usv2,usv4",,,,
139.92000000000002,0.5854391758064347,0.5854391758064347,0.8518944090375999,0.6785631238511325,2,usv2|usv4,2.0,18.79723078966553,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79723078966553,-3.7895648217685887,2,2,18.79723078966553,2,,0.13040555555532546,"[[1.30713749 2.95115191]
 [2.95115191 6.68017182]]",-3.7895648217685887,-24.234086681660138,"usv2,usv4",,,,
139.93,0.585673668425527,0.585673668425527,1.1015270172066798,0.9218521330413698,2,usv2|usv4,2.0,18.79730349840925,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79730349840925,-3.789572923662928,2,2,18.79730349840925,2,,0.13034999999976996,"[[1.30723572 2.95124071]
 [2.95124071 6.68007067]]",-3.789572923662928,-24.234095996511794,"usv2,usv4",,,,
139.94,0.5858854782507056,0.5858854782507056,0.8259749689595739,0.667795983449355,2,usv2|usv4,2.0,18.797369515936058,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797369515936058,-3.7895797997567287,2,2,18.797369515936058,2,,0.13029444444421445,"[[1.30733485 2.95133123]
 [2.95133123 6.67997272]]",-3.7895797997567287,-24.23410345283029,"usv2,usv4",,,,
139.95000000000002,0.5961450535632493,0.5961450535632493,0.7254098768242918,0.5747865829054999,2,usv2|usv4,2.0,18.79749247621782,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79749247621782,-3.789592724541107,2,2,18.79749247621782,2,,0.13023888888865878,"[[1.30730659 2.95130584]
 [2.95130584 6.68000225]]",-3.789592724541107,-24.234115737004615,"usv2,usv4",,,,
139.96,0.596407693553851,0.596407693553851,0.7576356191556073,0.619324588867108,2,usv2|usv4,2.0,18.797552117493066,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797552117493066,-3.789598998501148,2,2,18.797552117493066,2,,0.13018333333310328,"[[1.30740618 2.95139663]
 [2.95139663 6.67990323]]",-3.789598998501148,-24.234122802538202,"usv2,usv4",,,,
139.97,0.5966528368491859,0.5966528368491859,0.8103336711697577,0.6802245963345078,2,usv2|usv4,2.0,18.7976105521574,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.7976105521574,-3.78960527158533,2,2,18.7976105521574,2,,0.13012777777754778,"[[1.30750592 2.95148734]
 [2.95148734 6.67980304]]",-3.78960527158533,-24.234130175687483,"usv2,usv4",,,,
139.98,0.5969084614682479,0.5969084614682479,0.7925740374477969,0.6456882248306035,2,usv2|usv4,2.0,18.79766977052365,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79766977052365,-3.7896118101635725,2,2,18.79766977052365,2,,0.13007222222199227,"[[1.30760555 2.95157761]
 [2.95157761 6.67970151]]",-3.7896118101635725,-24.234138029619615,"usv2,usv4",,,,
139.99,0.5971634636781985,0.5971634636781985,0.772616852262326,0.625801078053621,2,usv2|usv4,2.0,18.797728723662853,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797728723662853,-3.7896183173008167,2,2,18.797728723662853,2,,0.1300166666664366,"[[1.30770522 2.95166792]
 [2.95166792 6.67959996]]",-3.7896183173008167,-24.234145636824618,"usv2,usv4",,,,
140.0,0.5873782540196979,0.5873782540196979,0.7852899306183793,0.6731847244828424,2,usv2|usv4,2.0,18.79760727689169,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79760727689169,-3.7896055579593684,2,2,18.79760727689169,2,,0.1299611111108811,"[[1.30794134 2.95188243]
 [2.95188243 6.67936255]]",-3.7896055579593684,-24.23413495159989,"usv2,usv4",,,,
140.01,0.5875895679497922,0.5875895679497922,0.7366383611447309,0.6412852374565516,2,usv2|usv4,2.0,18.797666415090013,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797666415090013,-3.789612131433371,2,2,18.797666415090013,2,,0.1299055555553256,"[[1.3080413  2.9519729 ]
 [2.9519729  6.67926034]]",-3.789612131433371,-24.23414255163199,"usv2,usv4",,,,
140.02,0.5878150625133216,0.5878150625133216,0.7247569780553534,0.6171117581036145,2,usv2|usv4,2.0,18.79772604944447,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79772604944447,-3.7896187687093397,2,2,18.79772604944447,2,,0.12984999999976993,"[[1.3081412  2.95206329]
 [2.95206329 6.67915811]]",-3.7896187687093397,-24.234150449134173,"usv2,usv4",,,,
140.03,0.5880400119045074,0.5880400119045074,0.7073309616252675,0.6039925561283508,2,usv2|usv4,2.0,18.79778608400129,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79778608400129,-3.7896254453885243,2,2,18.79778608400129,2,,0.12979444444421442,"[[1.30824105 2.95215364]
 [2.95215364 6.67905595]]",-3.7896254453885243,-24.234158513376766,"usv2,usv4",,,,
140.04,0.5882672963767762,0.5882672963767762,0.7071823705280619,0.5891393490948776,2,usv2|usv4,2.0,18.7978482536817,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.7978482536817,-3.78963252525853,2,2,18.7978482536817,2,,0.12973888888865892,"[[1.30834061 2.95224341]
 [2.95224341 6.67895267]]",-3.78963252525853,-24.23416703725993,"usv2,usv4",,,,
140.05,0.5475679754930319,0.5475679754930319,0.5944360921333168,0.5732836683213832,2,usv2|usv4,2.0,18.797700459904846,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797700459904846,-3.7896171457292294,2,2,18.797700459904846,2,,0.12968333333310325,"[[1.30896102 2.95280693]
 [2.95280693 6.6783295 ]]",-3.7896171457292294,-24.234157385232457,"usv2,usv4",,,,
140.06,0.5476728274711826,0.5476728274711826,0.6171378114420785,0.5978027743178828,2,usv2|usv4,2.0,18.797761975879123,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797761975879123,-3.7896240454199166,2,2,18.797761975879123,2,,0.12962777777754775,"[[1.3090622  2.95289832]
 [2.95289832 6.67822549]]",-3.7896240454199166,-24.234165522844993,"usv2,usv4",,,,
140.07,0.5477840170720437,0.5477840170720437,0.7827950160402087,0.7524534762859014,2,usv2|usv4,2.0,18.797825607567653,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797825607567653,-3.7896313446859837,2,2,18.797825607567653,2,,0.12957222222199224,"[[1.3091631  2.95298914]
 [2.95298914 6.67812036]]",-3.7896313446859837,-24.234174167680024,"usv2,usv4",,,,
140.08,0.5478905234743013,0.5478905234743013,0.8215073696603592,0.7953487762299254,2,usv2|usv4,2.0,18.797888038018392,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.797888038018392,-3.7896383452772806,2,2,18.797888038018392,2,,0.12951666666643658,"[[1.30926417 2.95308041]
 [2.95308041 6.67801643]]",-3.7896383452772806,-24.234182395694347,"usv2,usv4",,,,
140.09,0.5479773151483228,0.5479773151483228,0.7446873605018544,0.72203037595795,2,usv2|usv4,2.0,18.79794982063724,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79794982063724,-3.789645164989757,2,2,18.79794982063724,2,,0.12946111111088107,"[[1.30936534 2.95317195]
 [2.95317195 6.67791329]]",-3.789645164989757,-24.234190614802188,"usv2,usv4",,,,
140.1,0.5474866109305743,0.5474866109305743,0.5814283094290403,0.5655052178323737,2,usv2|usv4,2.0,18.798053126806582,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798053126806582,-3.7896562125913196,2,2,18.798053126806582,2,,0.12940555555532557,"[[1.30947077 2.95326772]
 [2.95326772 6.67780742]]",-3.7896562125913196,-24.234202804500853,"usv2,usv4",,,,
140.11,0.5475912346540333,0.5475912346540333,0.6420959861425304,0.6201180499073766,2,usv2|usv4,2.0,18.798117958389025,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798117958389025,-3.789663567550454,2,2,18.798117958389025,2,,0.1293499999997699,"[[1.30957157 2.95335856]
 [2.95335856 6.67770296]]",-3.789663567550454,-24.23421145121277,"usv2,usv4",,,,
140.12,0.5476763765518179,0.5476763765518179,0.5885813201135945,0.5700755954090317,2,usv2|usv4,2.0,18.79818086190309,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79818086190309,-3.789670473994822,2,2,18.79818086190309,2,,0.1292944444442144,"[[1.30967264 2.95345006]
 [2.95345006 6.67760018]]",-3.789670473994822,-24.234219495818742,"usv2,usv4",,,,
140.13,0.5477791174183257,0.5477791174183257,0.568556804592432,0.5436576106679701,2,usv2|usv4,2.0,18.798243537528144,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798243537528144,-3.789677291704361,2,2,18.798243537528144,2,,0.1292388888886589,"[[1.30977375 2.9535417 ]
 [2.9535417  6.67749788]]",-3.789677291704361,-24.23422709462033,"usv2,usv4",,,,
140.14000000000001,0.5478820561225758,0.5478820561225758,0.5650537212029043,0.5437798512096155,2,usv2|usv4,2.0,18.798308065145925,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798308065145925,-3.7896844599009576,2,2,18.798308065145925,2,,0.12918333333310322,"[[1.30987461 2.95363283]
 [2.95363283 6.6773946 ]]",-3.7896844599009576,-24.234235467931565,"usv2,usv4",,,,
140.15,0.529496593380677,0.529496593380677,0.5167357208725267,0.47935265020693624,2,usv2|usv4,2.0,18.798653658720433,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798653658720433,-3.7897214526212557,2,2,18.798653658720433,2,,0.12912777777754772,"[[1.31018324 2.95391298]
 [2.95391298 6.67708417]]",-3.7897214526212557,-24.234275623100135,"usv2,usv4",,,,
140.16,0.5295408517934721,0.5295408517934721,0.581280560779206,0.5432550869853889,2,usv2|usv4,2.0,18.79871830665299,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79871830665299,-3.789728418003066,2,2,18.79871830665299,2,,0.12907222222199222,"[[1.31028493 2.95400523]
 [2.95400523 6.67698178]]",-3.789728418003066,-24.234283534986673,"usv2,usv4",,,,
140.17000000000002,0.5295865288869981,0.5295865288869981,0.7116577829718567,0.6776006353948911,2,usv2|usv4,2.0,18.79878351057031,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79878351057031,-3.7897354613126324,2,2,18.79878351057031,2,,0.12901666666643655,"[[1.31038656 2.95409738]
 [2.95409738 6.67687931]]",-3.7897354613126324,-24.23429165345318,"usv2,usv4",,,,
140.18,0.5296178933627511,0.5296178933627511,0.9010682220655757,0.8621438444166936,2,usv2|usv4,2.0,18.79884918785818,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79884918785818,-3.789742566130455,2,2,18.79884918785818,2,,0.12896111111088104,"[[1.31048812 2.95418944]
 [2.95418944 6.67677681]]",-3.789742566130455,-24.234299602381597,"usv2,usv4",,,,
140.19,0.529671282889787,0.529671282889787,1.2418724023328798,1.2019752485155435,2,usv2|usv4,2.0,18.79891461376963,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79891461376963,-3.7897495809370962,2,2,18.79891461376963,2,,0.12890555555532554,"[[1.31058972 2.95428165]
 [2.95428165 6.67667478]]",-3.7897495809370962,-24.234307372031132,"usv2,usv4",,,,
140.20000000000002,0.5557223532461696,0.5557223532461696,0.8760027787741942,0.8405705758498236,2,usv2|usv4,2.0,18.798714000231715,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798714000231715,-3.789728900963668,2,2,18.798714000231715,2,,0.12884999999976987,"[[1.31038871 2.95409783]
 [2.95409783 6.67687049]]",-3.789728900963668,-24.234285773118604,"usv2,usv4",,,,
140.21,0.555834711731119,0.555834711731119,0.9555036652308581,0.9345664888199626,2,usv2|usv4,2.0,18.79877995416328,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79877995416328,-3.789736107039616,2,2,18.79877995416328,2,,0.12879444444421437,"[[1.31048912 2.95418872]
 [2.95418872 6.67676857]]",-3.789736107039616,-24.234294302467124,"usv2,usv4",,,,
140.22,0.555975035579533,0.555975035579533,1.3409567297706966,1.299259738383134,2,usv2|usv4,2.0,18.798844637843878,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.798844637843878,-3.789743009949017,2,2,18.798844637843878,2,,0.12873888888865886,"[[1.3105897  2.95428006]
 [2.95428006 6.67666782]]",-3.789743009949017,-24.234302145321198,"usv2,usv4",,,,
140.23,0.55607893120559,0.55607893120559,1.148513586767622,1.1167064972297447,2,usv2|usv4,2.0,18.79891295794599,2.0,,xy:no_switch,xy,"['usv2', 'usv4']",2,no_switch,2,18.79891295794599,-3.789750647516068,2,2,18.79891295794599,2,,0.12868333333310336,"[[1.31068979 2.95437033]
 [2.95437033 6.67656478]]",-3.789750647516068,-24.234311108789363,"usv2,usv4",,,,
