t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
0.41000000000000003,0.03833236903979086,2.002541648487317,2.0,usv2|usv4,2.0,3.9462678153753896,2.0,3.428802026469312,xy
0.42,0.03948039147966367,2.002649165205273,2.0,usv2|usv4,2.0,3.9462604233805134,2.0,3.4286891011694998,xy
0.43,0.04057085056365672,2.002779519828664,2.0,usv2|usv4,2.0,3.946253267309062,2.0,3.4285198861140778,xy
0.44,0.04159842525976933,2.002893004330988,2.0,usv2|usv4,2.0,3.946246342673257,2.0,3.4282982118738157,xy
0.45,0.021303062924885156,2.002705930815148,2.0,usv2|usv4,2.0,3.9463837354894085,2.0,3.428146288238222,xy
0.46,0.021455061828039825,2.002811596853994,2.0,usv2|usv4,2.0,3.946380460481102,2.0,3.4278390179139167,xy
0.47000000000000003,0.021923539059074147,2.0029375873777764,2.0,usv2|usv4,2.0,3.9463774008602237,2.0,3.427486067375953,xy
0.48,0.02241402949659195,2.00304860843623,2.0,usv2|usv4,2.0,3.9463745517832494,2.0,3.4270965501247983,xy
0.49,0.02297000691109955,2.0031793127582254,2.0,usv2|usv4,2.0,3.9463719093160674,2.0,3.426681860000539,xy
0.5,0.02810596866700537,2.002977631855223,2.0,usv2|usv4,2.0,3.9467658122985125,2.0,3.4265863318721883,xy
0.51,0.02857461154158418,2.003100091832448,2.0,usv2|usv4,2.0,3.9467715045612617,2.0,3.4261423159202953,xy
0.52,0.02902165924943063,2.003209213714528,2.0,usv2|usv4,2.0,3.9467773820180208,2.0,3.4256916771104424,xy
0.53,0.029503451755150404,2.003335932351438,2.0,usv2|usv4,2.0,3.9467834399701265,2.0,3.425241611678956,xy
